81	-0.41891626 -0.3301956 -0.5095283 0.7908522 -0.01873473 -0.35682788 0.1660944 0.15227135 0.4165392 0.1508313 -0.13674021 0.35519072 0.46999162 0.032383315 -0.52052486 0.0773156 -0.5152336 -0.36302036 -0.3027276 -0.07343727 -0.21416053 0.328879 -0.15340331 0.27088204 -0.25583518 0.17027025 0.031793773 -0.21758862 0.70362 0.62083 0.5088657 0.19648004 -0.07736101 0.0840394 -0.51587397 0.023158269 0.1073203 -0.5473887 0.51491493 0.25658616 -0.2987156 0.26297688 0.3714862 -0.967239 0.36985147 -0.020052705 0.97707206 -0.015356422 0.04010716 0.50036114 0.44245705 0.5148932 0.48155248 -0.058754385 0.099804394 0.21385516 -0.17313293 -0.7673714 0.40186444 -0.08796693 -0.7112167 0.12885845 0.18418135 -0.29915756
82	-0.1774192 -0.106765665 -0.36837104 0.16077554 -0.47163728 -0.24230674 0.23925458 -0.0406851 0.57468474 0.15827516 0.18422812 0.23005562 0.40835422 -0.092107266 -0.8083809 -0.33205038 0.21558826 0.11521407 0.15165997 0.30696204 -0.13422208 0.31924048 0.6354341 -0.025035203 -0.39541915 -0.1921929 0.079550564 -0.31754562 0.31176966 0.10425815 0.30386278 0.17233266 -0.049921416 0.03842496 -0.19455963 0.31326157 -0.23298085 -0.8315309 -0.014567178 0.38497928 -0.100251004 0.444305 0.3729308 -0.36749914 -0.33769011 -0.2714206 0.6011163 -0.29670498 0.8169555 -0.10504821 -0.07131122 0.29063866 0.21619289 -0.10192649 0.7519522 -0.42443413 0.2442583 -0.46769452 0.14682345 0.44260138 -0.4422635 -0.34482408 -0.02709999 -0.46664307
83	0.10521011 -0.07352743 -0.2541328 0.510419 -0.20448379 -0.3519852 -0.14993267 0.08206479 0.59359276 0.23121256 0.1148949 0.08678798 0.36366758 -0.047877803 -0.16916078 -0.2949228 0.22016767 0.04456976 0.4807586 0.7054346 0.16902363 0.49539065 0.3766337 -0.111879006 -0.13307366 -0.3158025 0.0144499615 0.3902735 0.6173781 0.24668579 0.20730169 0.254688 -0.36308885 0.37672597 -0.9199004 0.13214013 -0.58907473 0.3399309 0.19035375 -0.34024107 0.3225118 0.49431157 0.5359534 -0.5774923 -0.22098309 -0.32891342 0.69507533 -0.8247339 0.5097982 -8.507259e-05 0.09613758 0.17193003 0.54591537 0.13092312 0.044872604 -0.24415071 -0.3413322 -0.48465276 -0.31040964 0.27075723 -0.057696998 0.102104515 0.3886042 -0.51545537
84	0.047380105 -0.17445248 -0.3044566 0.0016066507 -0.5672465 -0.47151905 0.12855494 0.068039924 0.21316388 0.25308123 0.12979713 0.40410748 0.5580913 -0.097887956 -0.526061 0.13833067 -0.030282255 -0.18136507 0.055114307 0.9296529 -0.2940178 0.30717772 0.5985324 -0.0536571 -0.1553255 -0.10227671 0.122330055 -0.29425138 0.5811246 0.39729846 0.14504832 -0.1556176 -0.1279449 -0.24014293 -0.39387143 0.4178553 -0.040661067 -0.45192677 0.04925557 0.31007728 0.1300618 0.2772178 0.35383433 -0.6230655 -0.28597072 -0.163178 0.752021 -0.74047744 1.1580708 -0.1032397 0.3242996 -0.046189837 0.30568358 -0.11182572 0.040828787 -0.18829055 0.4114754 -0.7354663 0.05360618 0.3305055 -0.33685216 -0.10102544 0.053385302 -0.32523662
85	0.32101458 -0.18637823 -0.34364033 -0.07410131 -0.1333699 -0.31618702 0.21523575 -0.68291426 0.4001921 0.084203795 0.39818555 0.5202117 0.2272101 -0.30060548 0.11897951 0.025640737 -0.28799585 -0.17570697 -0.20002085 0.28312638 -0.40197325 0.0031462535 0.19214311 -0.45187578 -0.05979424 -0.43602777 -0.110426314 0.09642905 0.23656577 -0.5471766 0.11470466 0.14447284 0.096642904 -0.354364 0.4600955 0.19570956 -0.35582188 -0.2622478 0.6269073 0.35457632 0.33868814 0.2994729 0.33384544 -0.21159495 -0.59199846 -0.47739947 -0.063825265 -0.24492791 0.0981946 0.31669343 0.01956616 0.4490673 -0.4505973 -0.5927954 0.34277648 0.23613627 0.14705239 -0.17294796 0.41061202 0.10096806 -0.22891489 0.38407123 0.61378247 -0.37185365
86	0.085445575 -0.5281174 0.64845943 0.24508841 -0.113448605 0.0114789745 -0.036729388 0.50443053 0.58527267 0.1971642 0.26614624 0.29506242 -0.31995893 -0.12502734 -0.18153463 0.23093951 0.18261585 -0.18188843 -0.1348628 0.27999446 -0.48849353 0.56570596 0.34703913 0.1219267 -0.011097059 -0.27324247 -0.26610723 0.04752075 -0.64664245 -0.059112653 0.29991987 0.10729508 0.07499544 -0.32262903 -0.12571228 -0.15242004 -0.15043545 0.062169947 0.47810408 0.16248317 0.3731112 -0.75129074 -0.7200014 0.19001217 -0.13098022 0.5929122 -0.42036095 -0.22641501 0.35466796 0.16737922 0.04352626 0.42032108 0.04195896 -0.17656706 0.5272173 -0.29654515 0.23055378 0.65705705 0.16599226 0.16987866 -0.18591097 0.4472455 0.3774698 0.6665592
87	-0.27150723 -0.39276165 -0.45146346 0.77883536 0.041465905 -0.46330956 -0.05586856 -0.4287924 0.07972877 0.6267839 0.30846858 0.112183146 0.2638123 -0.35865897 -0.14499293 -0.3656122 0.4655583 0.09356226 0.14166498 0.3453737 -0.11258968 0.27522144 -0.37009543 -0.3423477 -0.048078395 -0.27780795 -0.75031674 0.24385713 0.49319267 -0.043898158 -0.20782273 0.12110062 -0.20571005 0.093637995 -0.44642845 -0.2323279 -0.11852832 0.37709254 0.20257565 -0.34945512 0.6679622 0.45056716 0.54572684 -0.48230365 0.58283997 -0.54494214 0.5598144 -0.49213973 -0.6287519 0.44581985 0.3680895 0.1435498 0.2918726 -0.13440807 0.13175623 -0.24681807 -0.3260274 -0.47553176 0.046187606 -0.122777395 0.060041916 0.63765377 -0.13462049 -0.5040062
88	-0.09729413 -0.14191096 0.9110667 0.8200467 -0.046768006 -0.60778195 0.26736885 0.38595188 -0.24087812 -0.05800229 0.21266444 0.6757091 -0.79919696 0.07389887 -0.06762408 0.20912042 -0.054032065 0.477933 -0.11562733 0.422863 -0.17512931 -0.21751668 0.12295896 -0.38001695 -0.11025053 -0.2473757 0.26280564 0.0066705626 -0.71373606 0.13721366 -0.0020209756 0.46225673 -0.4038081 -0.05959735 0.00023184903 -0.033945244 -0.24364348 0.2327559 0.3677789 0.11485323 0.3232296 -0.4901016 -0.51489884 0.7524653 0.106097594 0.34958935 -0.22521603 -0.85726005 -0.17002256 0.35097224 0.38584787 0.14502868 -0.056107413 -0.07482598 -0.17444184 0.17505911 -0.22501172 0.9588762 0.14791286 0.15627043 -0.36035138 0.51596844 0.6334161 0.4816738
89	0.17688243 -0.44869864 -0.3355847 0.5006671 0.26229736 -0.5397911 0.32950985 -0.262244 0.17289944 0.06534597 0.19854884 0.85048515 -0.16652746 0.11108789 0.2626134 0.55177003 -0.35298997 -0.52489716 -0.3158744 -0.21865582 -0.69962686 0.41399756 -0.0162447 0.25888446 0.43752682 -0.63354874 -0.2653862 0.54232186 0.49227202 0.511515 0.20065674 -0.17545776 -0.22982416 -0.04325646 -0.062761754 -0.19791692 -0.43059108 -0.012508988 0.17809238 0.34614846 0.315241 0.11156203 0.3204388 -0.3304249 0.22786142 -0.23710455 0.66074693 -0.43197852 0.14912927 0.60259384 0.61359173 1.0277147 0.20043999 -0.60450375 0.059079863 0.26809412 0.19747968 -0.48678905 0.74106544 0.26517594 -0.52628434 0.9889201 0.8656848 -0.13644275
90	0.538139 0.12094479 -0.19231516 -0.08254713 -0.534295 -0.5119806 0.5548203 -0.6623735 0.2488006 -0.2909796 0.26728857 0.77534395 -0.13877413 0.16274334 0.20594092 0.08382489 -0.7071122 0.2008745 -0.27995878 0.2604468 -0.41944832 0.04478852 0.4680113 -0.11757186 0.016958814 -0.4808483 -0.41535068 -0.17339686 0.18233669 -0.31140748 -0.16533102 -0.104038745 0.2798269 -0.30936 0.54980004 0.08798224 -0.15482523 -0.6584565 0.43865234 0.80948246 0.08646615 0.26387733 0.2724418 0.08120954 -0.22684628 -0.457119 0.2135778 -0.40461075 0.4757857 0.47904965 0.14273235 0.10716334 -0.5867766 -0.60439694 0.22229107 0.23659675 0.34783453 -0.1087273 0.46410763 0.49639234 -0.5390432 0.49267423 0.6818433 -0.20087212
91	0.2728995 -0.3228231 -0.047538355 -0.01627636 -0.77527344 0.1504406 0.5463863 -0.34317982 0.20212615 0.28841442 0.24139567 -0.14816111 0.16527624 -0.4224126 -0.38241234 0.1323719 -0.03098012 0.5613562 -0.08267413 1.2216069 -0.27270025 0.16238439 0.5745064 -0.63189805 -0.44601378 -0.6202441 0.17623825 -0.54015785 -0.10857253 -0.7741909 -0.18452282 0.12922633 0.25426957 -0.47991166 0.18755873 0.8921856 -0.5202085 -0.3267368 -0.016418524 0.2891183 0.21701734 0.20830037 0.09110135 -0.059857212 -0.7838205 -0.3109439 -0.13914311 -0.5641288 0.8204217 0.26635888 0.038002465 -0.33638427 -0.27999303 -0.5018159 0.7140314 -0.8641604 0.15053266 0.13186753 0.23375943 0.772874 0.18708858 -0.14858776 0.015209407 -0.28449813
92	0.25738153 -0.33385682 -0.57481134 0.25702196 -0.105241805 0.15924123 0.03863371 -0.27442053 0.41218483 0.18578328 0.28986263 -0.20980181 0.3958431 -0.2994753 0.2891253 0.31796035 -0.15926737 -0.6582445 -0.25486338 0.09125228 -0.26661652 0.4576308 -0.0496393 -0.087501764 -0.29289013 0.24963479 -0.29348856 -0.14651875 0.6491147 0.38984904 0.6052842 0.39448613 -0.40132374 -0.13946816 -0.77202255 0.19465086 -0.049481455 0.13667013 0.43511772 -0.23548089 0.09513663 0.4961606 0.4917358 -0.60090506 0.16437434 -0.37756538 0.08544332 0.010073386 0.3405396 0.24733168 0.5915755 0.3717315 0.47623086 -0.011906257 -0.019302431 0.11941668 -0.4498258 -0.34652218 0.0069757476 -0.05515066 0.014548909 0.5903269 0.602906 -0.50020653
93	0.12357336 0.14031759 -0.598565 0.38529733 0.009642122 -0.6481502 -0.29250345 0.32356304 0.29126078 0.1942914 -0.061792277 0.57696015 0.032027986 -0.06370493 0.26251557 -0.12418625 -0.19927001 -0.6911713 0.10139945 0.26784128 -0.54563403 0.44390562 0.49889106 0.3130427 0.22366767 -0.3562142 -0.20787433 0.1850149 0.68127954 0.98767066 0.4817392 -0.33577165 -0.30382717 0.30283108 -0.58675194 0.06975321 -0.39463758 -0.56478053 0.07238811 0.4534608 -0.17007169 0.38060576 0.44311973 -0.5648884 -0.17797254 -0.08248462 0.76311326 -0.13310967 0.19712597 -0.37662756 0.19219747 0.38699138 0.61091155 0.04734673 0.6386138 -0.022562392 0.3387845 -0.94498545 0.016847508 -0.17957093 -0.7255483 -0.11605426 0.2296995 -0.27246615
94	0.1831333 -0.06969238 -0.50526756 0.22927982 -0.055096768 0.22736855 0.19065405 -0.6227274 0.3323577 0.34059635 0.37160128 -0.16236982 0.25421074 -0.48931804 0.17539117 0.30588982 -0.10992536 -0.3275429 -0.19341771 -0.088763 -0.22326073 0.15734047 -0.28627694 -0.24379411 -0.41487148 -0.116864495 -0.23978359 -0.26957518 0.51753175 -0.027077015 0.30975884 0.4667761 -0.374793 -0.04496447 -0.4263075 0.18033342 0.17629747 0.22617084 0.5438119 -0.24394013 0.049467053 0.59111094 0.5424137 -0.449361 -0.23033759 -0.5536424 -0.18565352 0.12859589 0.10734549 0.1596657 0.52612394 0.5578719 0.2513749 -0.16746487 -0.15481582 0.3039581 -0.3627929 -0.29663998 0.25815153 -0.075277016 -0.09366998 0.3949387 0.6525782 -0.63142455
95	0.2229442 -0.1728387 -0.52140456 0.30014792 0.11340894 0.008897369 0.12746069 -0.67004657 0.34605935 0.20701243 0.22779676 -0.024695668 0.30846918 -0.12028675 -0.22402093 0.08781743 0.027305443 0.06316679 0.21054715 0.7325596 -0.16324496 0.2695283 0.33187327 -0.18737945 -0.25982982 -0.23263593 -0.026407778 0.1945125 0.62731147 -0.4887051 0.10006572 0.19337824 -0.12178561 0.011893444 -0.2012456 0.32521075 -0.39545134 0.4110653 0.15741014 -0.2798552 0.46395677 0.6389537 0.5398756 -0.3630075 -0.20611382 -0.7638997 0.036309183 -0.3861549 0.30693993 0.04411145 0.21750847 0.28590846 0.07131109 -0.14650005 0.470047 -0.44818386 -0.28369874 -0.42393032 0.103401974 -0.06085684 0.16414124 0.099963605 0.23133844 -0.6693628
96	-0.0023673046 -0.25881732 -0.8002636 -0.3365878 -0.4535389 0.17718092 0.42050794 -0.77587795 0.33855903 0.20675796 0.1666929 0.17018189 0.68353164 -0.3244735 -0.7854868 0.59560144 -0.4805628 -0.0453757 -0.94084996 0.093808025 -0.49630386 -0.450074 0.18396406 -0.17863448 -0.26716635 -0.12401348 0.048798017 -0.5212338 0.5609672 -0.35185435 -0.233855 0.12630312 0.24086264 -0.6229333 0.31845155 0.32353702 -0.057971835 -0.59800375 0.23231924 0.25869137 -0.010491665 0.6894046 0.59562325 -0.26422596 -0.07282701 -0.6992827 -0.004511296 -0.36584318 0.589434 -0.29090127 0.46176654 0.003910791 -0.39090058 0.010635719 0.442883 -0.5640778 0.32102716 -0.45755002 0.26633757 0.3438801 0.09932305 0.23566908 -0.13136864 -0.6870398
97	-0.43905446 -0.7214311 -0.72164565 0.07077626 -0.47662312 0.032808207 0.24490413 -0.7775482 0.05334313 0.098667465 -0.061387353 0.04546796 0.5718099 -0.27782673 -0.92229617 0.46674606 0.00033288635 0.16291194 -0.5815121 0.092558764 -0.25945836 -0.20552056 0.119113326 -0.1863017 -0.33821893 -0.017789133 -0.18513839 -0.6062218 0.3177335 -0.3884887 0.082967 0.41316098 0.011222819 -0.48933297 0.3671983 0.5527142 0.13248837 -0.56704617 0.31330064 0.2553007 0.5120096 0.65616584 0.56589365 -0.4710449 -0.24940816 -0.75342834 0.1448278 0.14449795 0.20844045 -0.13768362 0.23223507 0.19407308 -0.18910459 -0.23745136 0.50413585 -0.5494939 0.46367413 -0.5277684 0.47081187 0.15651739 0.21802327 -0.062582746 -0.28995743 -0.63377607
98	-0.56547844 -1.0610266 -0.28687474 0.39394128 -0.51466537 -0.51692784 -0.1819282 -0.36578065 -0.0071767103 -0.15276816 0.5168378 0.28545102 0.29260948 -0.14126477 -0.4102338 -0.08447358 -0.25686908 -0.12487334 -0.58367795 0.3359081 -0.7769279 0.21953844 0.19966431 0.5204648 0.19078441 -0.7058467 -0.078091614 0.51649797 0.24749267 -0.56989664 0.39930713 -0.35717914 0.23968937 -0.39880213 0.48375225 -0.20334525 0.07967891 0.25472474 0.47116458 0.19491683 0.81294376 0.1897636 0.3196343 0.098203234 0.44880453 -0.3017498 1.1264856 -0.85042655 0.8456103 0.60794353 0.29691693 0.5612161 -0.56111354 -0.023495656 0.47270608 -0.10090329 0.31321722 -0.40884355 0.6630796 0.932068 0.095192336 0.3188901 0.00092767365 -0.117535576
99	0.031242345 -0.1264851 -0.17450991 0.72871464 -0.19504634 -0.14688013 0.15038474 0.28633216 0.14175001 0.62323076 0.18115692 0.0830659 0.35472408 -0.35800752 -0.025425605 0.17143114 -0.1430166 -0.13812906 -0.21781899 0.07232819 -0.19444352 0.5495045 -0.16417831 -0.23823613 -0.62223923 0.09669736 -0.31253627 -0.42389792 0.3505077 0.6573829 0.72060126 0.5690247 -0.66308475 0.20972359 -0.77841055 0.23590595 0.0422642 -0.1221895 0.580639 -0.21753356 -0.11285302 0.19630753 0.23365071 -0.34912643 0.054347925 0.0072759073 0.51085854 0.0012487248 0.27057618 0.48971725 0.4966515 0.480559 0.67268455 0.046112817 0.029849323 -0.10951692 -0.21444605 -0.30775923 0.037118442 0.33583638 -0.49353296 0.42913422 0.24437551 -0.17611434
100	0.09367469 0.42129144 0.8096406 0.66944367 -0.31914458 -0.4639067 0.11804666 0.57118297 0.25384462 -0.04058627 0.40529025 0.27338716 -0.6319076 -0.5819904 -0.30377442 0.35785156 -0.24071951 0.31655386 -0.10912129 0.14319333 0.20848745 -0.07153167 -0.04626172 -0.16793188 -0.30645183 -0.0011329278 0.061891645 -0.63163066 -1.007849 -0.14374916 0.47779003 0.52341485 -0.75048447 -0.30279657 -0.2563647 0.16725284 -0.09178286 0.05270295 -0.023827698 0.036990605 0.09156252 -0.73759997 -0.7881637 1.003858 -0.11038957 0.6148253 -0.3871543 0.14235106 0.07111072 0.15104386 0.31276566 0.41627944 0.22099139 0.06175764 -0.07852357 -0.34281766 -0.0824032 1.1941134 0.042113036 0.15720768 -0.20060998 0.5531068 0.48201373 0.7556455
101	0.0409605 0.23215668 -0.22552991 0.68125075 -0.23650151 -0.49420288 -0.36039332 0.79021543 0.33766663 0.52466327 -0.2785914 0.14356971 0.2013276 -0.11229869 -0.14352751 -0.24843937 0.003560993 -0.5697588 0.05621559 0.10410936 -0.1491701 0.99227226 0.39525393 -0.008672107 -0.3221356 0.09959839 -0.018107288 -0.0985273 0.41987255 1.0747089 0.5895628 0.26510343 -0.34961796 0.520342 -1.1265085 0.18985805 -0.3625358 -0.32019275 0.010567021 -0.05658957 -0.38412896 0.104415014 0.23350772 -0.680794 -0.06543927 0.20598704 0.9938753 0.07046811 0.26713547 -0.20154566 -0.09647214 0.067411765 1.103415 0.3137147 0.1714648 -0.1262916 0.02337848 -0.5505712 -0.28805563 -0.036114313 -0.61574423 -0.09606663 -0.01784904 -0.16230768
102	-0.099970296 -0.31489003 -0.36933777 0.60004973 -0.06326736 0.16453512 0.07577174 -0.27387106 0.9259914 0.5488818 0.31035218 -0.56643116 0.42299432 -0.6486153 -0.48887703 0.2775905 -0.10918894 0.07285432 -0.1746693 0.4487268 -0.18675938 -0.13869216 0.21228841 -0.16160586 -0.776113 -0.05198763 0.08844615 -0.225908 0.26558635 -0.43376952 0.39568052 0.58853096 -0.35432267 -0.23160394 -0.4256663 0.37496912 -0.18671057 0.31087366 0.3668505 -0.46142802 0.31622624 0.4281297 0.37382457 -0.1101307 0.15461324 -0.40447956 -0.014921831 -0.24349992 0.20236751 -0.21488544 0.7747224 0.41263762 0.2390461 0.21664333 0.6460179 -0.87157077 -0.4115085 0.03488219 0.16798659 -0.089059845 0.4158904 0.4293387 0.43817407 -0.3552964
103	0.17180231 -0.08117208 -0.47801563 0.5099204 0.032383874 -0.36045006 0.48283285 -0.28771076 0.054764614 0.4830625 0.39304358 0.38652912 0.3740884 -0.095408455 -0.5701395 0.13247171 -0.7396806 -0.37552723 -0.36751792 0.48772943 -0.51795053 0.10796164 0.84838223 -0.38989615 -0.3919452 -0.5417923 -0.25967646 -0.21970142 0.4018558 0.15524305 0.10380788 0.16216546 -0.2749998 -0.16998184 -0.31128782 0.2016787 -0.96336293 -0.22811614 -0.1700927 0.17421758 0.54721045 0.365511 0.41511932 -0.35097298 -0.3540844 -0.35300735 0.59123355 -0.13961254 0.22907285 0.016544769 0.12672673 0.2040234 0.26416337 -0.20621713 0.7559375 -0.70184547 0.40854633 -0.3901834 0.2651433 0.069184944 -0.25902557 0.5218657 -0.14101018 -0.40754974
104	0.10265589 0.274614 0.1348003 0.4570408 -0.011125749 -0.7869464 0.43418175 0.71960294 0.26433468 0.52682024 0.16722044 0.539526 0.21983983 -0.33470944 -0.40298495 0.020516368 -0.23398624 -0.536224 -0.3172762 -0.15502635 -0.3078284 0.34015098 -0.12371923 -0.267703 -0.34771737 -0.06022217 -0.66726625 -0.51348937 0.10651594 0.7939932 0.44363227 0.40751162 -0.32708627 -0.006882714 -0.59376764 0.080585845 0.22187439 -0.48446226 0.54110456 0.27677548 0.018771483 -0.52943105 -0.31140465 -0.27232468 0.20291306 0.6310856 0.65216964 0.038975324 -0.3945089 0.20036083 0.2676646 0.66026837 0.539118 -0.06118443 -0.015850594 0.3509911 0.035849463 -0.06859332 0.1056023 -0.19208895 -0.73837376 0.49702692 0.4556229 0.47780192
105	0.3252929 -0.45575348 0.47990617 0.37507093 -0.27186394 -0.110370405 0.52010536 0.29078305 0.4798562 0.18235941 0.4527217 0.053997062 0.0017563887 -0.46579158 -0.30537048 0.3727273 -0.36351058 0.01087603 -0.41272858 0.18363231 -0.38700077 0.17515174 -0.039101988 -0.6605334 -0.43103987 -0.33452055 -0.35524926 -0.27295798 -0.41911814 -0.08113114 0.413431 0.48178387 -0.60779744 -0.36734587 -0.2044259 0.45005846 -0.114111386 -0.10072859 0.37756243 0.10665956 0.2356734 -0.36382464 -0.46044278 0.30177104 -0.31433463 0.3313041 -0.17068462 -0.05336234 0.10632461 0.534571 0.68667763 0.40520936 0.25569767 -0.5342929 0.18600665 0.026104633 -0.029682025 0.6068584 0.416251 0.18480188 -0.17453617 0.48710665 0.60124385 0.37057093
106	0.73569757 0.16708525 -0.50447065 0.10627987 -0.15958664 -0.442194 0.12482726 -0.7163707 0.0696304 -0.2028659 0.1995322 0.7448718 -0.07508412 0.49971712 0.2125294 0.15171719 0.006903665 0.032444417 0.39715576 0.4735813 -0.42177302 0.33822268 0.4974208 -0.00977781 0.11282692 -0.81449026 -0.0073307324 0.4198594 0.64858127 -0.014624564 0.032145288 0.043264717 -0.26704112 -0.21369101 0.0016968492 0.17418404 -0.24723016 0.15077546 0.43272004 0.3836649 0.526257 0.50477755 0.5031877 -0.27394414 -0.4323244 -0.65657395 0.56527036 -0.74628717 0.63126326 0.19630747 0.10328181 0.46542937 -0.19225067 -0.97059894 0.20523134 -0.12435588 0.51861584 -0.57918215 0.15565002 -0.16140859 -0.14624774 0.37931976 0.7387683 -0.48284084
107	0.0881861 -0.5447946 0.52573544 0.20843647 -0.20090938 -0.21840829 0.17694212 0.32026547 0.47391087 0.19557242 0.23373929 0.06529269 -0.07007817 -0.22021985 -0.10239344 0.4593767 -0.3364974 -0.46182942 -0.17365743 0.19789593 -0.56549436 0.13040045 -0.1571235 -0.32896882 -0.23909493 -0.2174798 -0.52685875 -0.28970775 -0.5440765 -0.12049988 0.26523262 0.2292703 -0.22899702 -0.35205993 -0.077823445 0.24500453 -0.11526416 0.04309231 0.6042928 0.095595844 0.6009954 -0.67844033 -0.671991 0.23534131 -0.16551834 0.5270991 -0.23385903 -0.23213539 0.011077728 0.52441955 0.33268592 0.31563544 0.04598187 -0.21219936 0.12491002 0.03653395 -0.02763964 0.53025585 0.61772186 0.12756692 -0.10790399 0.38509497 0.44536826 0.69294274
108	0.37784132 0.050644323 -0.19522372 0.3344998 0.057821076 -0.95606494 -0.22185019 0.07555575 0.15728135 0.39776188 -0.029004816 0.83816874 0.16538149 -0.120793775 -0.3630444 0.21533847 0.0031645177 -0.9127353 -0.07629812 0.046014644 -0.31046528 0.359103 0.7741457 -0.1955059 -0.16599561 -0.16403243 -0.2182715 -0.20525354 0.2532629 0.78249395 0.20070426 0.13799511 -0.4196097 -0.25126633 -0.36445895 -0.004860121 -0.31134686 -0.6587192 0.32893798 0.634634 0.34466463 -0.11489443 -0.004013991 -0.37657017 -0.5146715 0.139482 0.46986836 0.12681547 0.093488954 -0.1319534 -0.18368597 0.3328892 0.5947146 -0.3860497 0.71559334 -0.41780886 0.27460435 -0.38595214 0.16093028 -0.028554522 -0.6704081 0.17830014 0.14529587 0.09688351
109	0.4416935 -0.47722125 -0.46462578 0.43774047 -0.0008147098 0.2358346 0.140113 -0.18323725 0.56176454 0.42973593 0.31594563 -0.46784267 0.5184962 -0.5798864 -0.17860055 0.16306238 0.11697382 -0.46409097 -0.055050377 0.280121 -0.10914164 0.6364001 -0.10882237 -0.46353418 -0.5281691 0.278236 -0.38186976 -0.02230663 0.5444687 0.2372148 0.5468335 0.5595114 -0.41936055 -0.073456205 -0.91656667 0.20123921 -0.1518015 0.2921316 0.3524805 -0.37530202 0.108889386 0.53462374 0.5522245 -0.49907863 -0.07627645 -0.3846754 0.3503418 -0.12676522 -0.049118605 0.3560156 0.40883386 0.23290206 0.74878556 0.06307351 -0.2474552 -0.24219623 -0.44772705 -0.2800322 -0.13161543 0.20898032 0.06414167 0.43107662 0.3754579 -0.57945114
110	0.75426614 -0.2796541 0.081838235 0.5076412 -0.09713654 0.5234746 0.60018694 -0.19636945 0.14827819 0.18375434 0.53890866 -0.22002132 -0.058281865 -0.6889425 0.30503067 -0.21081634 0.09232582 0.18465526 0.23066469 0.68336403 0.53311485 0.30975154 -0.7285636 -0.65201735 -0.58945256 0.029137947 -0.31156352 -0.16152406 0.051165216 -0.13094991 -0.06446716 0.52865225 -0.33468768 -0.15399256 -0.81934136 0.17060257 0.10182923 1.1101034 0.5632437 -0.67464995 0.5354838 0.319808 0.12017515 -0.17650945 0.17446825 -0.47088128 -0.37705126 -0.5530847 -0.20153025 1.1625681 0.6206362 0.1744096 0.29622155 -0.15570791 -0.7875158 0.3192902 -0.85665756 0.46839887 0.14362071 -0.08509694 0.39070025 0.8389631 0.55242497 -0.44408008
111	0.32874978 0.17562357 0.58364946 0.3334199 0.07301816 -0.50924104 0.42393404 0.062602825 0.2754075 -0.05716344 0.37087387 0.4396832 -0.4871885 -0.08434365 0.13156135 0.5421187 -0.2270273 0.27603245 -0.091028705 0.4950704 -0.29317704 -0.21637008 0.017913839 -0.18640165 -0.13410538 -0.5309538 -0.29477602 -0.46911675 -0.48856434 -0.28090122 -0.046338387 0.16892351 -0.2610736 -0.44264385 0.22437635 0.4492667 -0.24223003 0.025821289 0.3485072 0.26708966 0.1103489 -0.4504611 -0.45214733 0.74547875 -0.13296014 0.22784908 0.1854792 -0.4059121 -0.0431925 0.15763746 0.45613724 0.5333711 -0.31219992 -0.310832 -0.13946262 0.14676742 0.12887539 0.82290477 0.67499024 -0.07220835 -0.40333432 0.69931626 1.0804896 0.36195186
112	0.6107836 0.17727606 0.75284487 0.0010434892 -0.40698266 -0.3404184 0.4790108 0.5855713 0.06980707 0.019720394 0.30255544 0.33354464 -0.4008141 -0.30721423 -0.011490032 0.30791214 -0.30228758 0.026565941 0.2445261 0.52085584 -0.45411897 0.14195146 0.12626548 -0.0838279 -0.20701286 -0.7150399 -0.23581542 -0.2811563 -0.60563225 -0.058891185 0.13124487 -0.07454464 -0.121993735 -0.38448223 -0.07664033 0.42805487 -0.32415903 0.007517075 0.39361364 0.20779216 0.1519907 -0.64274323 -0.7483345 0.5277473 -0.15152562 0.6003947 -0.07321504 -0.34554678 0.38262114 0.38739923 0.41668272 0.09957966 -0.09075755 -0.37967712 0.16504039 0.12438837 -0.07043072 0.6958794 0.34693566 0.15500244 -0.22938594 0.58601964 0.7581342 0.63091004
113	-0.0030643493 -0.40947863 0.19203247 0.17945652 -0.030453796 0.046738274 -0.0519124 0.93801856 0.22352318 0.52330536 0.41296944 0.056761578 0.049268827 -0.40013763 -0.3496584 -0.011444006 -0.1565459 -0.4573269 -0.22642353 -0.2684747 -0.53304297 0.66511047 0.3524562 0.20028336 -0.33604735 -0.015446825 -0.44268802 -0.2701668 -0.059794053 0.7738133 0.6903392 0.13062297 0.41774538 -0.15560667 -0.65944797 -0.1426806 0.069159195 -0.4887365 0.008073058 0.377968 -0.33902037 -0.73067284 -0.5728672 -0.38636822 0.018025305 0.84755915 0.36097902 0.10259997 0.20001008 0.14010975 -0.30918825 0.58590287 0.6404701 0.3279942 0.40572777 -0.45986906 0.19387811 -0.020322066 0.015287571 0.36659777 -0.16879377 0.45188278 0.19017851 0.7157243
